dataset,station_code,min,mean,max,std,count
ndep_1216_meqpm2pyr_50m,Gud_Main,41.32762145996094,64.4328568036096,73.09065246582031,7.916989046365051,105275
ndep_1216_meqpm2pyr_50m,Mod_Main,38.61527633666992,42.86723734999869,53.033546447753906,4.7191735216553115,152332
ndep_1216_meqpm2pyr_50m,Sam_Main,44.32548141479492,53.45413183790075,61.812992095947266,4.275465173889039,94510
ndep_1216_meqpm2pyr_50m,Usk_Main,67.45182037353516,75.42170876752687,81.22769165039062,4.663679898218698,18329
ndep_1216_meqpm2pyr_50m,Ynd_Main,63.95431900024414,69.7152155244638,74.66095733642578,2.70866219852311,47744
ndep_2015_meqpm2pyr_50m,Eks_Main,14.917915344238281,18.304338899534628,24.910778045654297,4.080874200613239,102284
ndep_2015_meqpm2pyr_50m,Gud_Main,18.700927734375,22.720645927333177,27.765880584716797,3.930718445984133,105275
ndep_2015_meqpm2pyr_50m,Mod_Main,13.847251892089844,17.592805764838683,22.127052307128906,3.645245586760135,152372
ndep_2015_meqpm2pyr_50m,Sam_Main,17.773019790649414,29.173555708390648,30.906496047973633,3.9141297145464393,94510
ndep_2015_meqpm2pyr_50m,Usk_Main,29.6216983795166,29.621702629712477,29.6216983795166,4.2501958752438895e-06,18329
ndep_2015_meqpm2pyr_50m,Ynd_Main,31.477516174316406,31.477510263069703,31.477516174316406,5.911246702794416e-06,47744
ndep_2030bc_meqpm2pyr_50m,Eks_Main,29.561935424804688,34.29532495476551,47.4138298034668,4.6406691619052465,102245
ndep_2030bc_meqpm2pyr_50m,Gud_Main,33.03193283081055,49.88318214200903,54.96735763549805,4.9257399907663535,105275
ndep_2030bc_meqpm2pyr_50m,Mod_Main,29.561935424804688,33.67316781766142,42.59791564941406,4.291129196439255,152332
ndep_2030bc_meqpm2pyr_50m,Sam_Main,34.3947639465332,40.326870172468524,46.39543151855469,2.860571640349372,94510
ndep_2030bc_meqpm2pyr_50m,Usk_Main,50.5482292175293,56.52086174914071,60.87183380126953,3.494950127766765,18329
ndep_2030bc_meqpm2pyr_50m,Ynd_Main,46.986846923828125,51.219336461126005,54.85295104980469,1.990037939080446,47744
sdep_2015_meqpm2pyr_50m,Eks_Main,7.423580646514893,8.844944590551798,12.351840019226074,1.8077312004605834,102284
