"BLR";"CLA";"CLAOAAVAROAA";"NIMM";"NUPT";"RHON";"FFOR";"CLRAT";"CLMINN";"CLMAXN";"CLMAXNOAA";"CLMAXS";"CLMAXSOAA";"ANCVARLIMIT";"ANCVARLIMITOAA";"CLA_MAGIC";"ANCVARLIMIT_MAGIC";"ANCVARLIMITOAA_MAGIC";"CLMAXS_MAGIC";"CLMAXSOAA_MAGIC";"CLMAXN_MAGIC";"CLMAXNOAA_MAGIC";"CLAOAAVAROAA_MAGIC";"BC0";"BC_MAGIC";"Q2";"ENO3FL";"CA";"CL";"MG";"NA";"SO4";"NO3N";"ILAL";"K";"KX";"TOC"
70028014;58,42964285499962998219777704336011097792;56,40968898960932077676129693437400838918;3,3915;0;0,4158751176926583070223008873111511090558;0,95;0,05;3,20412430939226519337016574585635359116;113,733812791781384650066757986906192311;109,912723690750115732511858660392605491;62,58961537715588229480904093683911028432;60,42584833466127417287749044970213834723;14,60741071374990749554944426084002774444;11,28193779792186415535225938687480167785;41,25344029130743147431180136157358229171;10,31336007282685786857795034039339557293;7,7903421546279280198507159780099276005;44,19053128948676002759735260306374740238;41,72492721927394189875731199059938981268;81,24208041226598564327879975301130762262;76,88796434749464982794574684590845978197;38,95171077313964009925357989004963800268;181,0063116;127,797;351,142;1,129;2,31;3,5;0,83;2,47;2,6;45;;0,4;8,453;2,67
70028015;53,24704444906701155569720052511578395411;51,33156447669855368776896916685284354156;3,3915;0;0,4405100048632304536900642087383088644709;0,95;0,05;3,20412430939226519337016574585635359117;108,365098973481020257973619328503919842;104,58209574902058121920499525802232195;57,43940821126034273347409302183381030441;55,37311444431506091933012432101857932386;13,31176111226675288892430013127894598849;10,26631289533971073755379383337056870829;37,59433844768436724381844779554207457808;9,39858461192109181095461194888551864448;7,08903838628654990555754896451807269699;40,55429883238633994854458249681993661198;38,23594097177558578014880609847741166753;77,4515743587890544652815412246637512896;73,20708821531614591314735644360314398975;35,44519193143274952778774482259036348496;181,0063116;127,797;317,524;1,021;2,31;3,5;0,83;2,47;2,6;45;;0,4;8,453;2,67
70029004;79,51619948237304989274926790402269960072;82,56562277340378889119494104053239325345;3,3915;0;0,1878826229616614234889352165685418354479;0,95;0,05;3,20412430939226519337016574585635359116;111,394401148867109695527556530410255111;115,543467027329944139928391147520191813;81,35579958810821833091958497962255772822;84,47577101203676994673896633532973128718;19,87904987059326247318731697600567490018;16,51312455468075777823898820810647865069;8,24657966727669744113806627461462365405;2,06164491681917436028451656865365591351;1,62591599768313023445972103493427806187;8,43736354435621808213095336039828225621;8,31765708847357291643711214879803335779;14,42447617466508712825075926237702726593;14,26528562319874984937422642645063071146;8,12957998841565117229860517467139030934;93,4630541;9,693;1080,618;3,628;0,71;4,5;0,84;2,89;4,2;47;;0,37;7,178;0,16
70029009;131,246764674267912172617348537841952989;122,464486639823534052608539874563586511;3,3915;0;0,4087632296219267136580875440033616688004;0,95;0,05;3,20412430939226519337016574585635359117;248,49341724544327918434117597152136014;232,080069649538516408815594343464538326;140,320769217553737721538490109480440783;130,931311029124416382345497175190768578;32,81169116856697804315433713446048824732;24,49289732796470681052170797491271730216;155,105370635232337850252693907581184065;38,7763426588080844625631734768952960163;29,34507299424183187074159378887015277713;165,828887068762135738688614570658801665;156,869513146353113556939429099629010067;293,083168475724106889073923246803712774;277,421634500164310923781845853185884742;146,725364971209159353707968944350763886;395,7718729;467,717;361,601;0,026;3,66;5,1;3,01;3,35;0,7;1;;0,12;0,48;9,59
70029010;11,02044492680800511167397880058221283143;5,62883649758822641852999839569974107255;3,3915;0;0,3582390686930579000312384467900346488827;0,95;0,05;3,20412430939226519337016574585635359116;22,17892725843370695270094489010588345797;12,89575328476112165481049555349696576677;11,63562010101545507972601643307857400123;5,94304527010028528643734840372124236719;2,75511123170200127791849470014555320786;1,12576729951764528370599967913994821451;11,61487529862688961742933340048175998424;2,90371882465672240435733335012043999606;1,24709672315247570696593046294525297833;12,26323232801047155732040006672874898434;6,58355619768356664215550405315263356717;23,20240673200299338822099454469795578477;13,94026733146327028518029800993364822878;6,23548361576237853482965231472626489163;27,3621182;28,838;447,858;0,032;0,18;2,6;0,33;1,66;1,3;1;;0,07;0,47;4,02
70030003;130,604143749389134160406589336258331378;134,159895823877078020414833140568729254;3,3915;0;0,2509500970674975457080506798740029752644;0,95;0,05;3,20412430939226519337016574585635359116;195,866816646466644503183621549991365378;201,112138489152733833584631473525185405;134,979703030955452071904048152906716807;138,654581524757692630312758974865885608;32,65103593734728354010164733406458284435;26,83197916477541560408296662811374585075;131,133414725926812402474898940502893464;32,78335368148170310061872473512572336603;26,94126996558081547258768991200118895676;135,52670588388976982495943082212475038;139,21934307876455697612375731220591506;196,647578790670040472177036195272334389;201,918248438131351927946438764647124359;134,706349827904077362938449560005944784;207,6734072;208,515;746,214;0,053;2,55;12;1,56;7,6;4,8;1;;0,37;3,37;0,31
70030004;280,170449903343;274,831727255343;3,3915;0;0,2942606231027546325449895066661801557698;0,95;0,05;3,20412430939226519337016574585635359116;441,865502379384530386740331491712707182;433,506692823583425414364640883977900552;291,852259628343;286,290936980343;50;40;228,331723405;50;40;237,852098405;232,290775757;360,701884977900552486187845303867403315;352,343075422099447513812154696132596685;222,993000757;517,272389;430,815;599,587;0,043;5,17;19,2;3,33;13,8;3,6;1;;0,67;7,387;5,56
70030006;163,377762076057370523361968587030088326;166,857900064784639102383030272368400713;3,3915;0;0,2652283510010778880184683805369070554985;0,95;0,05;3,20412430939226519337016574585635359116;248,896665852269375542156735414741113597;254,130205206127521709683843932320420638;169,275160878082011957590956283361150274;172,880920379460715906871115121006558709;40,84444051901434263084049214675752208165;33,37158001295692782047660605447368014244;105,223654378909359960311845243473531854;26,30591359472733999007796131086838296342;21,38699465971867960139015954793113285636;109,02188153904117646055989621070182228;110,794973432100431016916043750957385961;161,442716552737596643969452945587222224;164,016250976424008957572660610688266373;106,934973298593398006950797739655664282;276,7403926;178,235;692,584;0,049;1,99;7,1;2,25;5,1;4,7;1;;0,36;5,602;0,72
70523014;57,39001422798240120847993110534972203146;58,98669197239604618435307415963795011828;3,3915;0;0,2069031155471139084412333080911532365854;0,95;0,05;3,20412430939226519337016574585635359116;83,16204824721933826845296730526559602706;85,38659966715607058026013309575254432305;58,88720492155751120092693153594128626876;60,52553679503406595343130878883976036769;14,34750355699560030211998277633743050787;11,79733839447920923687061483192759002366;28,09774874225918385251381775388515608692;7,02443718556479596312845443847128902173;5,70332603454511735320255207236298303458;28,83076281262006395343560639292337386138;29,26057202186195883218269656000584059702;42,35096347609722084169249076714622522816;42,93456482219812975437803573892173415938;28,51663017272558676601276036181491517288;74,2351313;36,345;958,295;0,137;0,5;2,4;0,44;2,06;1,5;2;;0,11;1,595;0,26
70524011;10,10839448720914433200937194669011981096;9,38914938275898834643301315590091049886;3,3915;0;0,1981015531954176733527261547141434207701;0,95;0,05;3,20412430939226519337016574585635359116;17,13294125056195890746827204422319041191;16,14186067803429715923907458354239223637;10,35811297166408717993431337202330656214;9,62109958584519340470084809012140594637;2,52709862180228608300234298667252995274;1,87782987655179766928660263118018209977;2,68381508940879441035167944638235714874;0,6709537723521986025879198615955892871858;0,3304261004571040584140430297577553081939;2,75011624509998944528698144984246741656;1,69294484977409269060986407304483265827;6,90227529980192791127591102871100533364;5,48067014052071190880298827773407482201;1,65213050228552029207021514878877654097;12,515838;3,323;1011,979;0,145;0,35;6,2;0,42;3,23;2;2;;0,19;1,711;0,4
70524014;126,842884637804905227572993712413218059;132,607455369072751505653286555594422943;3,3915;0;0,1488743018539614558477528019632351934086;0,95;0,05;3,20412430939226519337016574585635359116;167,877666517063092431878101221422532519;175,361509890186866221404002461673703642;129,061551743818624569900662501710635446;134,926953227227387748125020122816450828;31,71072115945122630689324842810330451484;26,52149107381455030113065731111888458859;86,09622546092300823554699536898982165002;21,52405636523075205888674884224745541251;17,91924665370199940304255429349744115544;87,6021740517922394340748266479336352647;91,16340210216744703013670761014976974832;114,978391016149525105884318407102715798;119,522269729375134988344898225539055788;89,59623326850999701521277146748720577721;120,4574054;81,762;1429,269;0,919;0,56;2,4;0,41;3,11;5,3;9;;0,22;4,408;0,34
70525001;127,812090897561122416049899617972825986;129,498268362312856334871258541940104226;3,3915;0;0,2140937028191002412407843365621518301158;0,95;0,05;3,20412430939226519337016574585635359116;182,905992366258068801156663968894502057;185,276732396902998362572039353417788966;131,293900866951365400949587745360495824;133,026012558001292053196902249230403705;31,9530227243902806040124749044932064966;25,89965367246257126697425170838802084522;113,776180827144650368982492471602145143;28,44404520678616259224562311790053628587;22,98363791518784368217924728691641517593;116,875629696974996304176351893654631736;118,048748628059522318841755252409165501;163,171714945246530078365841648759128256;164,777361985792549713095496809782289598;114,91818957593921841089623643458207588;171,2254215;152,422;917,713;3,015;2,5;9,9;0,99;6,3;5;46;;0,43;5,971;1,24
70526009;82,54735897305076093661299101896167093807;73,27041730394361917996839041625321469735;3,3915;0;0,2059284324562978680641244664394315057322;0,95;0,05;3,20412430939226519337016574585635359115;118,071039433408937434336661967156427077;105,16192054005131295134803413860834692;84,68807889446919368075915982509316049471;75,17055613242390108406854846417194862387;20,63683974326269023415324775474041773452;14,65408346078872383599367808325064293947;59,42846015825096383692713195410004887174;14,85711503956274095923178298852501221793;9,84345854520126880989883658891478121949;60,96963228226189531294633737938692356629;50,49365626237631232924671202985103656698;85,90045734625445148852948752151248156601;71,6913376681834550795795290578400119255;49,21729272600634404949418294457390609747;106,2656366;76,504;964,014;0,069;1,52;9,2;0,91;5,5;2,7;1;;0,41;5,814;4,59
70526013;78,93908082963683758917729397742182068761;69,94410211898401035812839918373076984878;3,3915;0;0,2150972454646745793773364938288600276185;0,95;0,05;3,20412430939226519337016574585635359115;114,333182240645895292656036578820946845;101,670208467441778828974562679054399289;81,10235248945160735424493589006293430831;71,86087252338909030633775718781211599954;19,7347702074092093972943234943554551719;13,98882042379680207162567983674615396976;56,83074635427852528314331576167002390954;14,20768658856963132078582894041750597739;9,39658725885933732672672825050974541906;58,38815418956428450012367003815958626011;48,2704716128252032004654730462859834598;83,20945547749847232369818621719961040352;69,34588064042193624525078363527214446464;46,98293629429668663363364125254872709528;106,2656366;76,504;912,265;0,065;1,52;9,2;0,91;5,5;2,7;1;;0,41;5,814;4,59
70528014;35,99989009393712595405415054087801605322;36,41201330055928998825750883738873366136;3,3915;0;0,2540968027507503478585229657772262183179;0,95;0,05;3,20412430939226519337016574585635359116;56,53394542880227136124394047742888403303;57,14445998401251435231451203924784196496;37,22624989585001891684131209999752845289;37,65241234905649353831622129320178999305;8,99997252348428148851353763521950401331;7,28240266011185799765150176747774673227;77,96723316976761331145697279418117538745;19,49180829244190332786424319854529384688;15,94444058566306881016108298102662474274;80,62323796245656572826036671421754304128;82,4379919136737673305513878306074580949;118,703882427245455778442996679055085001;121,303674344640416406922811226382837047;79,72220292831534405080541490513312371348;58,0543646;125,732;733,877;2,569;0,65;4,9;0,71;2,71;2,2;49;;0,2;2,627;0,34
71025011;338,0180886601755;347,2321946201755;3,3915;0;0,1776134577006445947606871793633054859113;0,95;0,05;3,20412430939226519337016574585635359115;457,37090749743149171270718232044198895;469,751135077541988950276243093922651933;345,3183736726755;354,7314796326755;50;40;218,863955325;50;40;223,590830325;233,003936285;297,273411961325966850828729281767955801;309,653639541436464088397790055248618784;228,078061285;342,0114005;239,075;1157,551;6,036;4,79;12,8;1,41;8,8;3,1;73;;0,99;18,82;0,6
71026013;340,160576305644;349,433084785644;3,3915;0;0,1766924307789733180294129287971910144124;0,95;0,05;3,20412430939226519337016574585635359116;459,73829716093259668508287292817679558;472,183057912313812154696132596685082873;347,460861318144;356,932369798144;50;40;220,2511986;50;40;224,9780736;234,44958208;298,806277458563535911602209944751381215;311,251038209944751381215469613259668508;229,52370708;342,0114005;239,075;1164,888;6,074;4,79;12,8;1,41;8,8;3,1;73;;0,99;18,82;0,6
71028013;67,71200406104521436844179815628033290451;67,70420724674383400794120710342830157206;3,3915;0;0,2916445016845386417298951946318746441937;0,95;0,05;3,20412430939226519337016574585635359117;108,828904759370042508744956653605317235;108,816742413708997024910659390339101098;70,49984628566368177863903691780358082386;70,49172846051011483790150106791116006421;16,92800101526130359211044953907008322611;13,54084144934876680158824142068566031437;126,035770557786841835662726753382959918;31,50894263944671045891568168834573997961;25,52139057441778510802524179591696972896;131,224921991800674074189834711174316418;132,860793107728480912425577934686924402;199,808859003232225658490393736239254058;202,259765445839203605657346442658128412;127,606952872088925540126208979584848645;128,44169;239,075;607,208;1,214;2,54;11,5;0,93;6,2;3,8;28;;0,55;8,227;1
60505009;84,49892870740085895434393023427841144114;60,90496628135090569508198049646108407913;3,3915;0;0,1305940619402412020086411478904618798545;0,95;0,05;3,20412430939226519337016574585635359115;110,598125097445641181986115574183437266;80,6113541627440446522960016261193700278;85,76819290797960358587928067031417136963;61,81982395494415116660657059397877865873;21,12473217685021473858598255856960286029;12,18099325627018113901639609929221681583;57,28203061792491220054484829535854997123;14,32050765448122805013621207383963749281;6,39776042299232225779969746391572204794;58,14246792656288149929144299351255903391;32,46930810438680323255349488298071718847;76,00678033624818252818872406287142607516;43,86032542454533781718073254541401074881;31,98880211496161128899848731957861023967;71,8953002;48,738;1664,329;20,447;1,12;4,8;0,627;;2,8;172;;;;6,8
60505010;148,869429488885451286103305362401793551;130,973090823711493800465649686253938023;3,3915;0;0,081091767661057170669302257238007906123;0,95;0,05;3,20412430939226519337016574585635359116;182,217219829646531028421932350554344148;160,697160312183336033637974808774852068;150,183171684579917215565159703886782341;132,128901499592936331463321437822668333;37,21735737222136282152582634060044838764;26,19461816474229876009312993725078760468;33,59249663401935949264495288768634583687;8,39812415850483987316123822192158645921;1,05462685047364797348424158682954660499;33,88894353005673849581592193213830617539;5,31966858110639866808410189447699435985;43,5985614302686735075741915272993914056;9,54498346933682638016590888114955400411;5,27313425236823986742120793414773302497;89,7670452;20,256;2832,927;36,019;1,34;6,6;0,66;3,6;3,5;178;;0,8;17,108;5,1
60505014;126,959628072742543278885420654500564971;108,798628038888326458288807577493562848;3,3915;0;0,0919933411539939093048688763712527432414;0,95;0,05;3,20412430939226519337016574585635359116;157,703962478669761683928267252590364265;135,603460068446309541850129501236336691;128,24590061978790238339238677540993644;109,900905121193884825997363539606095034;31,73990701818563581972135516362514124276;21,75972560777766529165776151549871256957;100,910480838297059120030527609365346092;25,22762020957426478000763190234133652298;16,11951246051603275381555597336114418739;101,932840333057702500530336811806812679;81,41412449106726295023239096747169233225;126,004208050722091629865878048375703824;101,28499081486315533770595676626014905;80,59756230258016376907777986680572093693;83,1908089;66,122;2467,588;31,374;1,34;6,6;0,783;;3,5;178;;;;5,1
60506005;19,37748471146336568581541924919361171785;18,04249518507707894783617771706147779298;3,3915;0;0,0799657107032504462086657241374898443547;0,95;0,05;3,20412430939226519337016574585635359115;26,47671921767613848668724369736907291212;24,87338055339582872977278323890431370533;19,54590607951671965027907287888615164461;18,19931335665169355309699682847617040401;4,84437117786584142145385481229840292947;3,6084990370154157895672355434122955586;41,36939505609088555830572659292588789966;10,34234876402272138957643164823147197492;8,40843951632357160813271138625300583774;41,72896133699031752356631580172010110029;42,40761159370976875046023914660870404273;52,88927112164111073028908141532377890157;53,69731514092482335760262882287489251848;42,04219758161785804066355693126502918867;11,5812259;24,725;2876,34;9,451;0,16;0,9;0,121;;1,2;46;;;;0,5
60506009;18,91758245142003673427370344930134445515;17,61320621852982467339815050763453243885;3,3915;32,8;0,0863714192137022383326032069362468370786;0,95;0,05;34,19196961325966850828729281767955801105;57,0715143902831872247310463908508402505;55,49395898630202590025220219033459206288;19,09642300859866150468449280274321105231;17,77971563493717555003115975509635977666;4,72939561285500918356842586232533611379;3,52264124370596493467963010152690648777;23,34963930458925579684537953030457179769;5,83740982614731394921134488257614294942;4,48571233554791721499289159911025948672;23,57037905893557294811509590824016822396;22,64059386935088814458963570557354094643;62,43178933486456056303043459630998459705;61,31780783851116770300136474671130669825;22,4285616777395860749644579955512974336;11,8830179;14,667;2644,476;8,689;0,16;0,9;0,09;0,53;1,2;46;;0,08;1,589;0,5
60506015;96,06376659179497760319996393625386103147;97,89620305881916169257332585649343596996;3,3915;0;0,1239117450986709226220716556839556594211;0,95;0,05;3,20412430939226519337016574585635359116;124,365214867190929837569023414627618472;126,676388045169285754634982943280402399;97,42246862809625899317996416165227440003;99,28082262102506588411045922721096879011;24,01594164794874440079999098406346525787;19,57924061176383233851466517129868719399;81,76156336686279218352979116837001403538;20,44039084171569804588244779209250350885;16,53202618741009506373414957964940122481;82,91797859581989973238272997356770144766;83,82925528236522294207739415875577109345;106,326462051308141074098540574968937191;107,459786619003261384240011605894647312;82,66013093705047531867074789824700612407;78,3640231;66,697;1767,565;9,848;1,07;1,3;0,28;0,9;1,6;78;;0,31;7,268;
60507001;20,25707007785736976710739866012010343002;19,96126159522624808637291782358112857997;3,3915;0;0,1957457403769436573290728620454490289837;0,95;0,05;3,20412430939226519337016574585635359116;31,03550049501799354327423894349458228248;30,62908648117672451055720655514041121654;20,75010261487076120606297741849435278358;20,44709451225011684594105323446322293707;5,06426751946434244177684966503002585751;3,992252319045249617274583564716225716;22,96511377720294551583426609857997556078;5,7412784443007363789585665246449938902;4,55693668567670349933890997213118534794;23,52405681609542710636030193546385071352;23,33923501124159990921107711135264710601;34,75610681340084134927582814079417357815;34,50821188614844378106057720179351425715;22,78468342838351749669454986065592673971;24,785569;28,099;1027,167;4,182;0,42;0,8;0,125;;1,2;57;;;;0,4
60507002;32,80188222590094219944331722460930044928;33,60303130499694539347051847611385959149;3,3915;0;0,1567873887750264029962697144462645718199;0,95;0,05;3,20412430939226519337016574585635359117;46,18874437765981581434045292604554604553;47,23859537541115814784198072078250454356;33,41180211948906131069679649195549232147;34,22784780597196066650316588373329029353;8,20047055647523554986082930615232511232;6,7206062609993890786941036952227719183;27,79337318477482338905899056154009081458;6,94834329619370584726474764038502270365;5,66583483688905505163829675896475002979;28,31016460236998074287737187053046524699;28,85592831352304888190052637584963139821;39,62543631019491373176000403474456921401;40,32756682345084143125072884539509684145;28,32917418444527525819148379482375014895;32,5972663;27,62;1344,516;4,034;0,51;0,4;0,09;0,25;0,9;42;;0,12;2,866;0,26
60507007;25,32169688238198234330759791633840879683;25,21639233474358668039011923826770475877;3,3915;0;0,1474566094181126261786206790789742210457;0,95;0,05;3,20412430939226519337016574585635359116;36,02330497484321375342637905698039585307;35,88682087625017386339294284680035306169;25,75966304436709495366192542936129374185;25,65253714056986874698816864207636623498;6,33042422059549558582689947908460219921;5,04327846694871733607802384765354095175;29,32547253891072377600674622719227592246;7,33136813472768094400168655679806898061;5,88892686179662004643922019594086586215;29,83268833554253175240670406327232419795;29,95391113743818473103512047480580766418;41,21255580688265584531085589833453997493;41,36700010335242565810640434333603629303;29,44463430898310023219610097970432931073;23,8490707;27,62;1445,414;5,678;0,43;0,3;0,067;;1,1;55;;;;0,4
60507009;27,44409075925649548454902927688342512421;26,90889314895817647412190045075781350807;3,3915;0;0,0934794005053870308923244438162628730482;0,95;0,05;3,20412430939226519337016574585635359116;36,65616299646736410692233695809747077784;36,00380211769090348112243693725958324051;27,72709118451114238777059784390290371718;27,18637467571338559175129094850402444053;6,86102268981412387113725731922085628105;5,38177862979163529482438009015156270162;23,92390103209863168246739844087824112687;5,98097525802465792061684961021956028171;4,62026590670258793117706972670871369026;24,17060165064801523445197720062275211983;23,33954788584537495760592189037585060907;32,36534775424582011305324424124127188557;31,36270227274838969402329414570871826383;23,10132953351293965588534863354356845133;18,1810397;15,849;2424,386;0;0,34;1;0,104;;0,8;0;;;;0,5
60507015;25,15408417819186677819866750995740475009;25,39836753316634750382455174728150162674;3,3915;0;0,1619645129273595638101309450694115116601;0,95;0,05;3,20412430939226519337016574585635359117;36,37046222878991724260911689567410713063;36,69255641603097251782687752477063706675;25,6402293420781676108349258380201709704;25,88923388550051576630542898854509411861;6,28852104454796669454966687748935118752;5,07967350663326950076491034945630032535;10,38934317172527763987405044782818631285;2,59733579293131940996851261195704657821;1,97499132953303923319564735185939632144;10,59013477690199465462483763252926014839;10,06580686442687018514834557550049669915;16,90275328562701412970378154125848029647;16,22452079036678050572301096279793649374;9,87495664766519616597823675929698160719;25,7343276;10,629;1293,548;5,082;0,52;0,4;0,045;;1,1;55;;;;0,3
60508007;27,5663448917747011643208461965685808495;26,56103558133746024706807888925676065622;3,3915;0;0,2952440900990484873464287865349799293068;0,95;0,05;3,20412430939226519337016574585635359116;46,42483260888263242160308652959452436068;44,84862870416639473449135353015903052311;28,72118450370110928204384090784002721919;27,67375967093077294583273849481047685294;6,89158622294367529108021154914214521237;5,31220711626749204941361577785135213124;32,06534345235129897012176192911654890611;8,01633586308782474253044048227913722653;6,23599222639110470581445647899310261282;33,40866005577410335155850091705957047545;32,48618632629574591142692098299068549876;53,47872042715949478949077547905719845247;52,09054759708038381504825223780910211147;31,17996113195552352907228239496551306408;53,0851707;61,749;596,757;0,512;0,66;0,3;0,304;;1,9;12;;;;0,96
60509009;43,74960970245061106910474321529768587593;39,02163689908663453238307421566753599699;3,3915;0;0,3562745651312658007769635716382644583344;0,95;0,05;3,20412430939226519337016574585635359116;78,30153005088115787545380857938296188804;70,18583497694177105609272983965100463772;46,1709639518102947499228385702020753392;41,181318024591201359721158844589198317;10,93740242561265276727618580382442146898;7,8043273798173269064766148431335071994;25,06220652846346995960649692499909023642;6,2655516321158674899016242312497725591;3,9894286658158015124073088314006661401;26,44929273766057327235895631921784592244;21,05113261243361252422636143621831404702;46,22408963583922993053159211843828408469;37,44394327361884771705493585541786095635;19,94714332907900756203654415700333070052;107,7915724;61,749;451,706;0,323;2;0,3;0,15;0,2;1,8;10;;0,1;2,405;4
60509015;29,05990484922425290360630248440128408763;22,28002741906561528529710020447631344168;3,3915;4,1;0,2439614657985541867690914484675316564398;0,95;0,05;7,07760497237569060773480662983425414364;49,54950375264943325649824152389635782557;39,64051508078710996799143115387016328131;29,99762120391660132295876309387377606208;22,99896804197028720887061470345393187447;7,26497621230606322590157562110032102191;4,45600548381312305705942004089526268834;58,84786400466453545650119629249854233267;14,71196600116613386412529907312463558317;10,61341785205667706595884983459029928904;60,74678985463538210989806381567042644309;54,77947881398196840314527792708673896299;93,08547514295359335963521715383136291367;84,63670419587758681028125603790488577122;53,06708926028338532979424917295149644522;44,7736304;90,669;774,752;0,996;0,41;0,4;0,13;0,58;2,6;18;;0,13;3,122;3,4
60510010;56,69718180462391139439472047637814109555;51,5750617635659274294545798630373354065;3,3915;25,9;0,3907532158989668484971631316525735006799;0,95;0,05;27,67318508287292817679558011049723756905;130,503140543463996610215525355364096439;121,213307099875835423184365602083390758;60,3335745933450119481797534734007777137;54,88293662974809779230730696372214872947;14,1742954511559778485986801190945352739;10,31501235271318548589091597260746708128;45,82196204374241136819756753739928333712;11,45549051093560284204939188434982083425;8,10064356681800218561391074605875182521;48,76084978096902129714633274029053781627;43,1009767449195608734292059616422903305;110,77908499006465266042565697935008633;101,132640267829293239410028777656432232;40,50321783409001092806955373029375912613;159,630007;129,011;389,79;1,309;2,51;0,9;0,41;0,66;3,5;47;;0,37;9,005;5
60510015;85,61865500336903332086714926993732635397;75,96886352004265197993476864434349773874;3,3915;19;0,3702030934170485928580419217982985465827;0,95;0,05;21,15440055248618784530386740331491712706;171,371474713434772086533649105598059068;154,441012037613833570097270952625771107;90,65143471459797686261172958700021806427;80,43441550744243872003509480112178025004;21,40466375084225833021678731748433158844;15,19377270400853039598695372886869954777;56,84105090157627553355079480397396337659;14,21026272539406888338769870099349084413;9,32545399567397593315030214891144368842;60,18224433344142381146610233644912610549;49,36808362847803026742275319083443235008;120,881456044450561671495989092514464824;102,961479535305398544159044427988240354;46,62726997836987966575151074455721844228;222,7158522;147,858;425,305;1,549;3,46;0,7;0,53;0,79;4,7;51;;0,28;6,805;8,5
60510016;48,3628928018143088324030438727531087901;41,56657004674985475653268396112201396521;3,3915;25,9;0,3328416153203001432550312338571816569654;0,95;0,05;27,67318508287292817679558011049723756906;107,773595692487198376108125558791203857;96,51727474520702985492381189289051189719;50,77569068180296940220052484854840186016;43,64030315651610548275002054131640389539;12,09072320045357720810076096818827719753;8,31331400934997095130653679222440279304;36,90720491399006644586177447863948165652;9,22680122849751661146544361965987041413;5,97000024431441811358729914046406651169;38,74848488327762853057513838814798489617;31,33920121546423011509681322380873089567;88,80026199653667104198388240190554039004;77,11186039833534369009908388641360876302;29,85000122157209056793649570232033255846;108,6026384;82,878;501,108;1,11;1,43;0,5;0,35;0,61;3,6;31;;0,15;3,582;5,1
60511009;261,6374433618002;255,6062929218002;3,3915;32,8;0,5190911337157996806551345380400364609612;0,95;0,05;34,19196961325966850828729281767955801105;635,34983470917149171270718232044198895;621,492209913591381215469613259668508287;289,8784858168002;283,1963353768002;50;40;192,820089693499709685034848430065996142;48,20502242337492742125871210751649903547;37,39529615294409312924833287490220507603;213,633014132915336499503380627378083666;207,158648360896863318010456052638470253;477,229907831664063900243282213466156225;463,803192515452422501579647685950800122;186,97648076472046564624166437451102538;1179,6416982;880,722;231,611;2,266;19,5;4,8;2,9;2,67;18;137;;2,85;70,449;10,6
60511010;31,66444189059630591916631859146354413718;20,76457204343314386960415000028639126011;3,3915;0;0,5127258557394532291474394470764371705736;0,95;0,05;3,20412430939226519337016574585635359116;75,00833143362876994388776097181996975544;50,29112609531655986312037845333930574266;34,99627844628007900717152910026689698633;22,94948850071597815025612925028495930381;7,91611047264907647979157964786588603428;4,15291440868662877392083000005727825202;18,8415100753022354687452065914824227922;4,71037751882555886718630164787060569805;1,5592440549947590399401251338879140979;20,82407563733159649706554905028565764975;8,61656417359892622370212254109237263703;45,93027424927717762646257588896659819634;20,88330581350840380079071202869347178453;7,79622027497379519970062566943957048948;141,1895727;84,013;237,59;0,441;2,2;1,7;0,51;0,93;5,6;26;;0,38;8,855;14,6
60511012;57,08528445417619829893654789758140379621;51,11572661241176071476695592117128974036;3,3915;17,2;0,4885799326541420829530552857508594121015;0,95;0,05;19,45384806629834254143646408839779005526;142,792110304740536911881783043074658628;129,894304897006820639810616712831740611;62,53886874133759705956819447322152002249;55,99901529434970191119312114156543329166;14,27132111354404957473413697439535094905;10,22314532248235214295339118423425794807;47,20684053239949344003912065808680928472;11,80171013309987336000978016452170232117;8,22289159959533890936500023661612710904;51,71669777907199660603887615397376672669;45,04228570798681107409087617716523236751;121,448779557043674143686934383377219563;108,285599555887137922081492954615031788;41,11445799797669454682500118308063554523;232,4146926;192,196;261,687;0,112;3,28;2;0,79;1,43;6,1;6;;0,7;16,886;7,9
60512002;28,72538217892058348759448732977928999016;12,8949780102784140687995826145296008603;3,3915;0;0,3907825342091030446648805299636415930172;0,95;0,05;3,20412430939226519337016574585635359117;55,30498413562215140289484184714705454783;26,5924795135519263705630977721581445495;30,56797177530232984079702178396816942772;13,722126355227021998455584701456952856;7,18134554473014587189862183244482249754;2,57899560205568281375991652290592017206;15,30186835946167223495139349875231847339;3,82546708986541805873784837468807961835;-0,1542410909464683096148201528013771345641;16,28340668221503678348294728938511648293;-0,8206744274586798403337302601868512444583;30,95799346629316875167616729843126913681;1,80534510276715528102718704330768907274;-0,7712054547323415480741007640068856728223;80,8849294;43,087;389,742;0,64;1,15;1,16;0,35;0,76;3,23;23;;0,1;1,968;13,3
